Generation number,Best fitness,Best genome,Worst fitness,Worst genome,Mean,Average,Standard deviation
96,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.75070190429688,"Genome{fitness:108.75070190429688,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.12560101705133525},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.8432502746582,107.8432502746582,0.4240884539409703
97,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.99344635009766,"Genome{fitness:108.99344635009766,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:236},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.84009628295898,107.84009628295898,0.4396612208243967
98,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.05982971191406,"Genome{fitness:109.05982971191406,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.09042056409126398},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.82586441040038,107.82586441040038,0.41892448154190204
99,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.011962890625,"Genome{fitness:109.011962890625,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:89},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.06449370025180565},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05011749230171921},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.87593688964844,107.87593688964844,0.4687587362744404
100,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.9985580444336,"Genome{fitness:108.9985580444336,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08528874755902568},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.90689125061036,107.90689125061036,0.5035864399105753
101,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.34281158447266,"Genome{fitness:109.34281158447266,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:225},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.87130355834961,107.87130355834961,0.48924559311267235
102,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.1121597290039,"Genome{fitness:109.1121597290039,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07185272009119265},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.79886360168457,107.79886360168457,0.42391110384215086
103,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",112.12646484375,"Genome{fitness:112.12646484375,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:215},]}",107.94689254760742,107.94689254760742,0.9896940995787671
104,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.41175842285156,"Genome{fitness:109.41175842285156,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.06734840162454149},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.85368995666504,107.85368995666504,0.48148833187630447
105,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.83230590820312,"Genome{fitness:108.83230590820312,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.78669624328613,107.78669624328613,0.36262772580072195
106,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.01024627685547,"Genome{fitness:109.01024627685547,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:214},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.80995903015136,107.80995903015136,0.4366752582947934
107,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.70189666748047,"Genome{fitness:110.70189666748047,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:267},]}",107.96161308288575,107.96161308288575,0.7575661027220197
108,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.19231414794922,"Genome{fitness:109.19231414794922,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.21042439779126598},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.82000274658203,107.82000274658203,0.4662023635539506
109,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.62413024902344,"Genome{fitness:108.62413024902344,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.7654468536377,107.7654468536377,0.32772950095977016
110,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.72312927246094,"Genome{fitness:108.72312927246094,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:104},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.80366592407226,107.80366592407226,0.37987154846404725
111,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.2457275390625,"Genome{fitness:109.2457275390625,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:172},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:215},]}",107.8064353942871,107.8064353942871,0.41832888045357036
112,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.37435150146484,"Genome{fitness:108.37435150146484,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.13491088456337139},IntegerGene{label:batch_size,min:100,max:400,val:215},]}",107.72246475219727,107.72246475219727,0.25778790743961905
113,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.77529907226562,"Genome{fitness:109.77529907226562,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:217},]}",107.92735939025879,107.92735939025879,0.6325477100348982
114,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.84219360351562,"Genome{fitness:108.84219360351562,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.82299766540527,107.82299766540527,0.4027049909488722
115,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.02320861816406,"Genome{fitness:109.02320861816406,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.2787310666166474},IntegerGene{label:hidden_2_units,min:10,max:250,val:233},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.77302589416504,107.77302589416504,0.38877518833549707
116,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",113.16529846191406,"Genome{fitness:113.16529846191406,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:258},]}",108.08927383422852,108.08927383422852,1.2379328839499655
117,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.3553695678711,"Genome{fitness:109.3553695678711,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:239},]}",107.94191818237304,107.94191818237304,0.6163408087156265
118,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.8572769165039,"Genome{fitness:109.8572769165039,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:277},]}",107.82322845458984,107.82322845458984,0.5284889390558871
119,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.39891052246094,"Genome{fitness:109.39891052246094,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:192},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.12883032319891718},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.90483627319335,107.90483627319335,0.5829352194378493
120,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.60588073730469,"Genome{fitness:108.60588073730469,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:196},]}",107.7821418762207,107.7821418762207,0.3282506647202232
121,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.38228607177734,"Genome{fitness:109.38228607177734,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:165},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:215},]}",107.89590034484863,107.89590034484863,0.5701633271060355
122,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.79717254638672,"Genome{fitness:108.79717254638672,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:188},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08809300137703523},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.85736122131348,107.85736122131348,0.44405762433517454
123,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.92813873291016,"Genome{fitness:109.92813873291016,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07221024963960165},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.87103424072265,107.87103424072265,0.5844497474634054
124,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.42037200927734,"Genome{fitness:109.42037200927734,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:71},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.9093059539795,107.9093059539795,0.5517049482985001
125,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.34058380126953,"Genome{fitness:109.34058380126953,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.86979866027832,107.86979866027832,0.4945942295167855
126,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.7399673461914,"Genome{fitness:108.7399673461914,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:91},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.83004035949708,107.83004035949708,0.4121573201397802
127,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.86246490478516,"Genome{fitness:108.86246490478516,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.15159618885929105},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.86326713562012,107.86326713562012,0.46520088318368213
