Generation number,Best fitness      ,Best genome                                                                                                                                                                                                                                                                                                                                                                    ,Worst fitness     ,Worst genome                                                                                                                                                                                                                                                                                                                                                                   ,Mean              ,Average           ,Standard deviation
92               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.40528106689453,"Genome{fitness:109.40528106689453,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:140},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:141},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:208},]}" ,108.08904113769532,108.08904113769532,0.409956151501635
93               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.44949340820312,"Genome{fitness:108.44949340820312,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:252},]}" ,107.97884864807129,107.97884864807129,0.17838906779171632
94               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.24128723144531,"Genome{fitness:109.24128723144531,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:102},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:168},]}" ,108.02774124145508,108.02774124145508,0.3325030300158657
95               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.79833984375   ,"Genome{fitness:108.79833984375,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:166},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:180},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"    ,107.99726829528808,107.99726829528808,0.2520366672217373
96               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.90535736083984,"Genome{fitness:108.90535736083984,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.27555858879144307},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,108.02957153320312,108.02957153320312,0.2871460002351363
97               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.54686737060547,"Genome{fitness:108.54686737060547,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.38514808569109454},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,107.97483901977539,107.97483901977539,0.18554038897427572
98               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.016357421875  ,"Genome{fitness:109.016357421875,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:174},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:216},]}"   ,108.08731575012207,108.08731575012207,0.3640661369977406
99               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.99531555175781,"Genome{fitness:108.99531555175781,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:181},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.2798132861936564},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.19550790039764138},IntegerGene{label:batch_size,min:100,max:400,val:186},]}" ,108.04420127868653,108.04420127868653,0.30144239376083365
100              ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.16635131835938,"Genome{fitness:109.16635131835938,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:181},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.40619040515120036},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}",108.09188995361328,108.09188995361328,0.38359684806333083
101              ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.80982971191406,"Genome{fitness:108.80982971191406,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:180},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:188},]}" ,108.03795204162597,108.03795204162597,0.3084000702616325
102              ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,110.02691650390625,"Genome{fitness:110.02691650390625,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.23613047868983061},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,108.13687095642089,108.13687095642089,0.521192280477946
103              ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.40570068359375,"Genome{fitness:109.40570068359375,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.10339337968466579},IntegerGene{label:hidden_2_units,min:10,max:200,val:163},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,108.06656875610352,108.06656875610352,0.4216106499900422
104              ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.9455795288086 ,"Genome{fitness:108.9455795288086,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                  ,108.08003044128418,108.08003044128418,0.3556697458300947
105              ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.74264526367188,"Genome{fitness:108.74264526367188,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1896731577048275},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"  ,108.04304809570313,108.04304809570313,0.2856074566133794
106              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.05146789550781,"Genome{fitness:109.05146789550781,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:154},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1668807124189334},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"  ,107.98063201904297,107.98063201904297,0.30506618681846925
107              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.50647735595703,"Genome{fitness:108.50647735595703,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:223},]}"                 ,107.95761413574219,107.95761413574219,0.21615752227296534
108              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.39163970947266,"Genome{fitness:108.39163970947266,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.14421452225453907},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,107.95320205688476,107.95320205688476,0.18155564267100976
109              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.51384735107422,"Genome{fitness:108.51384735107422,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.10679485208834444},IntegerGene{label:hidden_2_units,min:10,max:200,val:186},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}",107.94204330444336,107.94204330444336,0.1862804464755326
110              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.10543060302734,"Genome{fitness:109.10543060302734,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:106},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:125},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                 ,108.07045478820801,108.07045478820801,0.3979843633019825
111              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.94816589355469,"Genome{fitness:109.94816589355469,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:162},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                                ,108.13483543395996,108.13483543395996,0.5746213181660753
112              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.46870422363281,"Genome{fitness:108.46870422363281,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.26843486239143766},IntegerGene{label:hidden_2_units,min:10,max:200,val:163},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:147},]}",107.93759307861328,107.93759307861328,0.18871309483737952
113              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.48174285888672,"Genome{fitness:109.48174285888672,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:152},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:169},]}"                                ,108.05703468322754,108.05703468322754,0.4324664088967381
114              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.67166900634766,"Genome{fitness:109.67166900634766,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.17449181015037843},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:208},]}",108.05398674011231,108.05398674011231,0.4346108582103235
115              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.23245239257812,"Genome{fitness:109.23245239257812,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.23613047868983061},IntegerGene{label:hidden_2_units,min:10,max:200,val:163},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:265},]}"                ,108.01996688842773,108.01996688842773,0.358593308867733
116              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.69248962402344,"Genome{fitness:108.69248962402344,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:202},]}"                 ,108.00131378173828,108.00131378173828,0.2981644713825071
117              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.45736694335938,"Genome{fitness:109.45736694335938,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:108},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:186},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}" ,108.03293266296387,108.03293266296387,0.4023681134455641
118              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.36233520507812,"Genome{fitness:109.36233520507812,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.26843486239143766},IntegerGene{label:hidden_2_units,min:10,max:200,val:163},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:240},]}"                ,108.01613578796386,108.01613578796386,0.3926382905184237
119              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.55667877197266,"Genome{fitness:108.55667877197266,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:176},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:158},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:203},]}"                 ,107.96025352478027,107.96025352478027,0.22093851752211857
120              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.47518157958984,"Genome{fitness:108.47518157958984,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:155},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:163},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:203},]}"                 ,107.95087280273438,107.95087280273438,0.2032320727952334
121              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,109.62449645996094,"Genome{fitness:109.62449645996094,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:187},]}"                 ,108.03473510742188,108.03473510742188,0.4232199709372826
122              ,107.6572494506836 ,"Genome{fitness:107.6572494506836,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}"                 ,108.7710189819336 ,"Genome{fitness:108.7710189819336,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:95},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                   ,108.00664176940919,108.00664176940919,0.27953835005587707
